rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges,year,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_CNT,CHOW_DT,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,OVRRD_BED_CNT_SW,CRTFD_BED_CNT,MLT_OWND_FAC_ORG_SW,PGM_PRTCPTN_CD,operating_margin,net_margin,liquidity,leverage,avg_los,occupancy_rate,payor mix,uncomp_care_ratio,resident_bed_ratio,distress_A,neg_margin,neg_margin_roll,neg_margin_yrs,distress_B
800778,234040,SAMARITAN BEHAVIORAL CENTER,5555 CONNER AVENUE,DETROIT,MI,48213-3448,WAYNE,19804.0,U,PH,4,2,2023-01-01,2023-12-31,95.23,,,2520.0,,16748.0,55.0,20075.0,,116.0,,945.0,55.0,,2520.0,,16748.0,55.0,20075.0,,116.0,,945.0,0.0,0.0,0.0,0.0,6151054.0,11270621.0,97113.0,14864017.0,26450250.0,,26450250.0,,,,,,,36059.0,,,2309684.0,-1366920.0,,107816.0,,6028036.0,,,,2152337.0,,667351.0,,,1053501.0,,,,7081537.0,3574132.0,205060.0,,,,,3779192.0,,76121.0,,,76121.0,3855313.0,3226224.0,3226224.0,7081537.0,,,,,,,,,26450250.0,0.0,26450250.0,11286436.0,15163814.0,17421675.0,-2257861.0,1296372.0,-961489.0,,-961489.0,,,,,,2023,4.0,1,1.0,,26.0,163.0,U,19804.0,N,55.0,,3.0,-0.14889796195073352,-0.06340680517447655,1.595059473030214,0.5444175466427698,17.72275132275132,0.8342714819427148,,0.0,,0,1,2.0,True,0
753124,501315,SKYLINE HOSPITAL,211 SKYLINE DRIVE,WHITE SALMON,WA,98672,KLICKITAT,99950.0,R,CAH,1,11,2021-01-01,2021-12-31,100.92,,,1404.0,19.0,1733.0,14.0,5110.0,,100.0,2.0,148.0,14.0,,419.0,4.0,567.0,14.0,5110.0,,100.0,2.0,148.0,95923.0,531394.0,477706.0,2294360.0,9051272.0,11919327.0,1262527.0,19292907.0,6310372.0,19158558.0,25468930.0,,,,,,,9758964.0,,,5989909.0,-2530101.0,171185.0,199221.0,1230755.0,15329424.0,474331.0,199862.0,25808201.0,,343342.0,4048859.0,,2190314.0,16102041.0,1716538.0,,1716538.0,33148003.0,1039922.0,1039970.0,,792906.0,846962.0,179089.0,7942893.0,19337588.0,,,,19337588.0,27280481.0,5867521.0,5867521.0,33148002.0,,,,,,,,,6739869.0,22322791.0,29062660.0,10126942.0,18935718.0,20970599.0,-2034881.0,6013257.0,3978376.0,,3978376.0,0.757508,3058362.0,6435597.0,,,2021,11.0,1,2.0,,53.0,39.0,R,99950.0,N,25.0,,3.0,-0.10746257416803524,0.21009903083685552,1.9299547406719442,0.8229901813391293,11.70945945945946,0.18991780821917809,0.16151286156669634,0.02476070609784207,,0,1,2.0,True,0
744315,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN STREET,CLINTON,NC,28328-,SAMPSON,99934.0,R,STH,1,2,2017-10-01,2018-09-30,439.41,19.55,,4526.0,2171.0,10616.0,71.0,25915.0,,1214.0,1007.0,2942.0,71.0,,3873.0,1244.0,8161.0,63.0,22995.0,,1214.0,1007.0,2942.0,1391718.0,13000830.0,4599826.0,4599826.0,27445709.0,35824577.0,3434392.0,41062889.0,57604858.0,114553398.0,172158256.0,5156778.0,,27445709.0,3003094.0,39392.0,79082.0,2918770.0,1057571.0,,5120972.0,,1667895.0,575202.0,288432.0,12079221.0,1972056.0,2098992.0,41905529.0,,,57023354.0,,,23044685.0,8887413.0,26945.0,8914358.0,44038264.0,2500437.0,809272.0,,,,4583096.0,7892805.0,4266037.0,754268.0,,,5020305.0,12913110.0,31125154.0,31125154.0,44038264.0,,,7718308.0,8400.0,322239.0,0.167,3251328.0,954894.0,59689665.0,129697125.0,189386790.0,128776207.0,60610583.0,63270286.0,-2659703.0,1985391.0,-674312.0,,-674312.0,0.238518,4556309.0,26329584.0,,,2018,1.0,1,0.0,,37.0,163.0,R,99934.0,N,116.0,,3.0,-0.04388182506015492,-0.01112531783434586,1.5304091511192788,0.2932247738012561,3.608429639700884,0.2507321681624941,0.0751734890918307,0.11201905448006837,0.1685344827586207,0,1,2.0,True,0
767201,351325,ST. LUKES HOSPITAL,700 FIRST STREET SW,CROSBY,ND,58730-,DIVIDE,99935.0,R,CAH,1,2,2021-07-01,2022-06-30,50.03,,,656.0,2021.0,3604.0,20.0,7010.0,,69.0,1.0,101.0,55.0,,189.0,1.0,284.0,20.0,7010.0,,69.0,1.0,101.0,32955.0,81800.0,140731.0,602326.0,4692927.0,5895551.0,511634.0,9696221.0,2950546.0,4278173.0,7228719.0,,,,,,,1156212.0,,,689241.0,,369085.0,23621.0,744400.0,3145443.0,83247.0,316431.0,9452905.0,,,2760502.0,,,4517105.0,,1991120.0,1991120.0,9653668.0,248469.0,445878.0,289161.0,329351.0,,290233.0,1616225.0,,5349345.0,,,5349345.0,6965570.0,2688098.0,2688098.0,9653668.0,,,,,,,,,3255292.0,4736812.0,7992104.0,,7992104.0,10121060.0,-2128956.0,1549216.0,-579740.0,1220974.0,-1800714.0,1.341347,717814.0,879272.0,,,2021,11.0,1,1.0,,38.0,23.0,R,99935.0,N,20.0,,3.0,-0.2663824194479952,-0.2253116325813578,1.9461665300314004,0.7215464629610217,35.68316831683168,0.4936986301369863,0.08981539779762626,0.0145140049922542,,0,1,2.0,True,0
744703,103052,ENCOMPASS HEALTH REHABILITATION HOSP,11595 BURNT MILL ROAD,JACKSONVILLE,FL,32256,,27260.0,U,RH,5,4,2022-07-14,2022-12-31,106.08,,,2885.0,,3792.0,50.0,8550.0,,231.0,,285.0,50.0,,2885.0,,3792.0,50.0,8550.0,,231.0,,285.0,0.0,0.0,0.0,0.0,3718356.0,121867.0,928008.0,7135318.0,10454275.0,,10454275.0,582466.0,,3718356.0,,,,-2894138.0,,,2652075.0,-407458.0,38766.0,8202.0,,-602553.0,5378350.0,,27320904.0,,,3722729.0,,,35332858.0,,479162.0,479162.0,35209467.0,327985.0,540192.0,,,,97586.0,965763.0,,,,,,965763.0,34243704.0,34243704.0,35209467.0,,,,,,,,,10454275.0,0.0,10454275.0,4180482.0,6273793.0,3840223.0,2433570.0,12564.0,2446134.0,,2446134.0,,,,,,2022,5.0,1,0.0,,12.0,31.0,U,27260.0,Y,50.0,,3.0,0.38789453206377705,0.38989714834391254,-0.6239139416192171,0.0274290718459328,13.305263157894737,0.20778082191780822,,0.0,,0,0,,False,0
670586,184007,THE BROOK - DUPONT,1405 BROWNS LANE,LOUSIVILLE,KY,40207,JEFFERSON,31140.0,U,PH,4,4,2018-01-01,2018-12-31,156.18,,,6085.0,,20861.0,68.0,24820.0,,498.0,,2431.0,88.0,,6085.0,,20861.0,68.0,24820.0,,498.0,,2431.0,0.0,0.0,0.0,0.0,8787738.0,7526505.0,561353.0,14239073.0,39116450.0,8695100.0,47811550.0,,,,,,,-65654.0,,,621419.0,,27098.0,8072.0,,590935.0,1950000.0,,10388300.0,,,1014631.0,,,9431417.0,,14645733.0,14645733.0,24668085.0,201439.0,616841.0,,,,15750.0,3683990.0,,,,,,3683990.0,20984095.0,20984095.0,24668085.0,,,,,,,,,40625195.0,5861070.0,46486265.0,28534996.0,17951269.0,16314243.0,1637026.0,17722.0,1654748.0,930098.0,724650.0,,,,,,2018,4.0,1,5.0,20080301.0,21.0,111.0,U,31140.0,N,94.0,,3.0,0.09119277305687971,0.040367619693070164,0.1604062443166241,0.14934235876031723,8.58124228712464,0.6080151559312154,,0.0,,0,0,0.0,False,0
759772,240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,WASHINGTON,33460.0,U,STH,1,2,2021-01-01,2021-12-31,687.22,14.1,,4542.0,1415.0,24598.0,86.0,31390.0,,1082.0,76.0,6627.0,86.0,,2889.0,238.0,16045.0,68.0,24820.0,,1082.0,76.0,6627.0,2452507.0,3722457.0,3577954.0,9513721.0,67987756.0,122686308.0,2668119.0,167350617.0,255442731.0,304706515.0,560149246.0,16907538.0,,67987756.0,3771843.0,,,1875517.0,,,34166557.0,-12243496.0,3240242.0,45368.0,,-413048326.0,6133296.0,1441710.0,55590708.0,79111.0,,8035505.0,,,65152403.0,8106728.0,,8106728.0,-339789195.0,-323697324.0,832561.0,250882.0,,37570.0,838107.0,-321738204.0,72386566.0,1035098.0,,,73421664.0,-248316540.0,-91472655.0,-91472655.0,-339789195.0,,8946541.0,2656592.0,,222490.0,0.0767,15032036.0,194469.0,250699040.0,326596454.0,577295494.0,396327910.0,180967584.0,190674064.0,-9706480.0,1673519.0,-8032961.0,,-8032961.0,0.298761,17776181.0,79367615.0,,,2021,1.0,1,0.0,,27.0,163.0,U,33460.0,N,86.0,,3.0,-0.05363656730920384,-0.0443889497911405,1.2838025477384714,0.7307958688915932,3.711785121472763,0.7836253583943931,0.09822853688536838,0.02137998690497807,0.16395348837209303,0,1,1.0,False,0
762189,330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHO,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,35614.0,U,STH,1,2,2017-01-01,2017-12-31,3936.0,277.77,,47303.0,9893.0,172626.0,516.0,188340.0,,7395.0,1837.0,33008.0,591.0,,40823.0,8161.0,139156.0,454.0,165710.0,,7395.0,1837.0,33008.0,10304373.0,21366877.0,16414238.0,33143906.0,355432066.0,441370976.0,23583379.0,665023198.0,1627457954.0,733319895.0,2360777849.0,100806241.0,,359431432.0,7482392.0,5129578.0,4863630.0,120119000.0,524465000.0,,57757000.0,,16632000.0,6458000.0,22119000.0,930058000.0,6556000.0,301000.0,92210000.0,11857000.0,284571000.0,101582000.0,,,273390000.0,2026000.0,474709000.0,480089000.0,1683537000.0,80648000.0,53977000.0,3122000.0,,,58868000.0,196615000.0,352775000.0,,,292753000.0,645528000.0,842143000.0,815856000.0,841394000.0,1683537000.0,,63609636.0,22511057.0,2862173.0,6054285.0,0.2812,65977862.0,20565364.0,1627437954.0,744338288.0,2371776242.0,1536401776.0,835374466.0,796803042.0,38571424.0,130785576.0,169357000.0,-11297000.0,180654000.0,0.281697,139038248.0,607453086.0,1185289.0,4851428.0,2017,1.0,1,0.0,,36.0,47.0,U,35614.0,N,591.0,,3.0,0.046172615479487256,0.21625511354808397,4.730351193957735,0.5002224483334788,5.229823073194377,0.8002503302969195,0.1664382305886759,0.024682203642466018,0.47,0,0,0.0,False,0
759878,390226,PENNSYLVANIA HOSPITAL OF UPHS,8TH & SPRUCE,PHILADELPHIA,PA,19107-,,37964.0,U,STH,1,2,2019-07-01,2020-06-30,2740.01,152.35,,16653.0,3145.0,85542.0,417.0,152674.0,,3230.0,715.0,21941.0,459.0,,13525.0,3145.0,58212.0,338.0,123760.0,,3230.0,715.0,21941.0,7497191.0,13891811.0,10193527.0,31872916.0,230441902.0,461474320.0,31637624.0,514312050.0,1518848326.0,1492727178.0,3011575504.0,69653500.0,,230441902.0,4419070.0,,3026817.0,102413236.0,,,58769959.0,,,,24037242.0,186331296.0,134140.0,33692.0,391418742.0,3573602.0,68393723.0,177358420.0,,,238979899.0,350134702.0,1180083.0,351314785.0,776625980.0,318167.0,28440935.0,,11103000.0,,66730189.0,106592291.0,100562606.0,,,594338.0,101156944.0,207749235.0,568876745.0,568876745.0,776625980.0,,10874004.0,29337584.0,,2527298.0,0.2514,19665580.0,6573670.0,1518848326.0,1492727178.0,3011575504.0,2409364504.0,602211000.0,681318210.0,-79107210.0,76414000.0,-2693210.0,,-2693210.0,0.170778,74247289.0,631773368.0,,,2019,1.0,1,1.0,19971031.0,42.0,101.0,U,37964.0,N,380.0,,3.0,-0.13136128366967723,-0.004472203264304372,1.7480747833818489,0.26750229885433396,3.8987284080032816,0.6167411679884643,0.12329115376504249,0.01981973200900115,0.40092105263157896,0,1,2.0,True,0
674416,240187,HUTCHINSON HEALTH CARE,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350-,,33460.0,U,STH,1,8,2017-01-01,2017-12-31,480.97,,,2616.0,2525.0,7912.0,49.0,17885.0,,703.0,384.0,1886.0,169.0,,2544.0,2283.0,7207.0,43.0,15695.0,,703.0,384.0,1886.0,2920900.0,1187901.0,3471685.0,5982914.0,33961610.0,68907212.0,4781500.0,75714176.0,56405230.0,100553651.0,156958881.0,7898174.0,85930.0,33961610.0,939745.0,,,17760266.0,6877338.0,,13470084.0,,3785547.0,,,41893235.0,2824794.0,,54373974.0,5449643.0,,33178160.0,,,35674138.0,,13125402.0,13125402.0,90692775.0,4402509.0,,,1579876.0,,5393525.0,11375910.0,,,,29347030.0,29347030.0,40722940.0,49969835.0,49969835.0,90692775.0,,4591605.0,1297368.0,161672.0,176669.0,0.12,,,61944845.0,121757961.0,183702806.0,85628606.0,98074200.0,102868822.0,-4794622.0,5549527.0,754905.0,,754905.0,0.482382,7703756.0,21176133.0,,,2017,1.0,1,1.0,20080101.0,27.0,85.0,R,99924.0,N,66.0,,3.0,-0.04888769931337701,0.007697284301070006,3.682627148069913,0.4490207737055129,4.195121951219512,0.32843503528435036,0.07855028131761463,0.045852509839108595,,0,1,2.0,True,0
767835,490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,ALEXANDRIA,VA,22315-,FAIRFAX,47894.0,U,STH,1,2,2020-01-01,2020-12-31,1357.22,,,21412.0,6856.0,66743.0,318.0,116388.0,,4063.0,975.0,13279.0,318.0,,18483.0,6856.0,47947.0,252.0,92232.0,,4063.0,975.0,13279.0,28458138.0,320927.0,28570199.0,43718919.0,109615653.0,232273760.0,21901529.0,305637469.0,451372323.0,497422074.0,948794397.0,22146115.0,,109615653.0,3912031.0,,,15049.0,10000.0,,136175256.0,-87864127.0,3655325.0,2279634.0,233440.0,779192491.0,266863.0,2853110.0,92503861.0,106860466.0,49090843.0,172458912.0,,5320064.0,89199246.0,,4613248.0,4613248.0,873004985.0,7573246.0,8804188.0,452369.0,,,5398709.0,22228512.0,,,,,,22228512.0,850776473.0,850776473.0,873004985.0,,28831244.0,11235823.0,,1154934.0,0.1153,,,450271090.0,498887093.0,949158183.0,554305501.0,394852682.0,332242168.0,62610514.0,26622858.0,89233372.0,,89233372.0,0.322132,33346424.0,151004933.0,,,2020,1.0,1,3.0,20130101.0,51.0,510.0,U,47894.0,N,318.0,,3.0,0.15856676896017638,0.2259915560102489,35.05374048429333,0.025462067665054627,5.0262067926801715,0.5750236925992935,0.08445282385089638,0.09347740999648181,,0,0,0.0,False,0
751138,454134,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,5680 FRISCO SQUARE BLVD  SUITE 3000,FRISCO,TX,75034-3308,DENTON,19124.0,U,PH,4,4,2021-01-01,2021-12-31,125.5,,,2050.0,31.0,22435.0,70.0,25550.0,,191.0,4.0,2908.0,70.0,,2050.0,31.0,22435.0,70.0,25550.0,,191.0,4.0,2908.0,0.0,0.0,0.0,0.0,7508844.0,8406848.0,1318190.0,16561910.0,29165000.0,614235.0,29779235.0,,,,,,,200.0,,,2734032.0,-640166.0,28639.0,42467.0,,2165172.0,,,,9952287.0,,1390843.0,,,6221985.0,,140156.0,140156.0,8527313.0,605326.0,583641.0,,,,502184.0,1691151.0,,,,19047122.0,19047122.0,20738273.0,-12210960.0,-12210960.0,8527313.0,,,,,,,,,29165500.0,614495.0,29779995.0,14480332.0,15299663.0,15915692.0,-616029.0,74941.0,-541088.0,,-541088.0,,,,,,2021,4.0,1,0.0,,48.0,85.0,U,19124.0,Y,70.0,,3.0,-0.04026422019883706,-0.03536600773494161,1.2802948997457944,2.431982149593899,7.714924346629986,0.8780821917808219,,0.0,,0,1,2.0,True,0
654016,154021,GRANT BLACKFORD MENTAL HEALTH  INC.,505 WABASH AVENUE,MARION,IN,46952-,GRANT,99915.0,R,PH,4,2,2017-07-01,2018-06-30,168.99,,,606.0,350.0,2981.0,16.0,5840.0,,106.0,55.0,692.0,16.0,,606.0,350.0,2981.0,16.0,5840.0,,106.0,55.0,692.0,0.0,0.0,0.0,0.0,8230501.0,3458940.0,222833.0,5901496.0,3703514.0,2865693.0,6569207.0,,,,,,,3051370.0,,,4592406.0,-3017551.0,,128204.0,,4754429.0,406017.0,,6171389.0,167368.0,1864206.0,,,,2489802.0,,,,7244231.0,144438.0,1041223.0,,94880.0,,1644073.0,2924614.0,658490.0,,,41240.0,699730.0,3624344.0,3619887.0,3619887.0,7244231.0,,,,,,,,,3703514.0,7624437.0,11327951.0,4772924.0,6555027.0,11689441.0,-5134414.0,4968596.0,-165818.0,,-165818.0,,,,,,2017,4.0,1,1.0,,18.0,53.0,R,99915.0,N,16.0,,3.0,-0.7832788484318981,-0.025296310755089185,1.6256603435530295,0.500307624094262,4.307803468208093,0.510445205479452,,0.0,,0,1,2.0,True,0
762407,160005,ST. ANTHONY REGIONAL HOSPITAL,311 SOUTH CLARK STREET,CARROLL,IA,51401,CARROLL,99916.0,R,STH,1,1,2020-07-01,2021-06-30,446.92,,,3812.0,285.0,6982.0,49.0,17885.0,,671.0,21.0,1484.0,142.0,,2745.0,26.0,4747.0,43.0,15695.0,,671.0,21.0,1484.0,1129949.0,1241412.0,1642594.0,1835823.0,36186063.0,51966912.0,6590980.0,69949230.0,44813447.0,123082699.0,167896146.0,4714078.0,10486.0,36186063.0,244558.0,,,12327185.0,,,10419793.0,,2508791.0,687480.0,187.0,26563939.0,693934.0,4267468.0,116146390.0,,,48137202.0,,,73248490.0,104885032.0,,104885032.0,204697461.0,1803523.0,6182537.0,,1197653.0,,1549977.0,19851480.0,,28486740.0,,1699073.0,30185813.0,50037293.0,154660168.0,154660168.0,204697461.0,,1047210.0,3784670.0,,,0.12,,,47374856.0,139075394.0,186450250.0,110360130.0,76090120.0,88339603.0,-12249483.0,34726535.0,22477052.0,,22477052.0,0.416622,9120158.0,22354526.0,,,2020,1.0,1,1.0,,19.0,27.0,R,99916.0,N,63.0,,3.0,-0.16098651178365864,0.2954004015238772,1.338133932583364,0.24444510818822515,4.704851752021563,0.3036312241791694,0.11985995028001008,0.023482660209411883,,0,1,2.0,True,0
686159,182009,CONTINUECARE HOSPITAL MADISONVILLE,900 HOSPITAL DR,MADISONVILLE,KY,42431,HOPKINS,99918.0,R,LTCH,2,2,2018-04-01,2019-03-31,59.99,,,2655.0,695.0,4775.0,35.0,12775.0,,117.0,15.0,187.0,35.0,,2655.0,695.0,4775.0,35.0,12775.0,,117.0,15.0,187.0,0.0,0.0,0.0,0.0,2334915.0,4106885.0,38512.0,5614430.0,32226353.0,,32226353.0,,,,,,,636312.0,,,4668410.0,-2730992.0,38718.0,59392.0,,2671840.0,,,,171560.0,,33388.0,,,49197.0,,,,2721037.0,-28134.0,206370.0,,,,5673463.0,6476699.0,,,,,,6476699.0,-3755662.0,-3755662.0,2721037.0,,,,,,,,,32226353.0,0.0,32226353.0,27208187.0,5018166.0,6441800.0,-1423634.0,3894.0,-1419740.0,,-1419740.0,,,,,,2018,2.0,1,0.0,,21.0,107.0,R,99918.0,Y,35.0,,3.0,-0.28369607541878844,-0.2829200947118928,0.41253113661758867,2.3802318748330142,25.53475935828877,0.37377690802348335,,0.0,,0,1,2.0,True,0
667453,122001,LEAHI HOSPITAL,3675 KILAUEA AVENUE,HONOLULU,HI,96816,HAWAII,99912.0,U,LTCH,2,10,2018-07-01,2019-06-30,118.01,,,,,37.0,9.0,3285.0,,,,4.0,164.0,,,,37.0,9.0,3285.0,,,,4.0,0.0,0.0,0.0,0.0,13152653.0,12779500.0,1233039.0,22846103.0,14601514.0,5000.0,14606514.0,,,13152653.0,,,,7803882.0,,,1613594.0,-290917.0,91265.0,12320.0,,13893374.0,,,37131205.0,,,3499008.0,,,15363114.0,,94520.0,94520.0,29351008.0,474271.0,4561072.0,,,,73423.0,5108766.0,,,,67632534.0,67632534.0,72741300.0,-43390292.0,-43390292.0,29351008.0,,,,,,,,,14626126.0,637456.0,15263582.0,5001984.0,10261598.0,25932153.0,-15670555.0,14544043.0,-1126512.0,24395.0,-1150907.0,,,,,,2018,2.0,1,1.0,,15.0,3.0,U,46520.0,N,9.0,,3.0,-1.5271066942984903,-0.11215670307879923,2.7195166112521107,2.47832374274846,9.25,0.011263318112633182,,0.0,,0,1,2.0,True,0
717902,394023,BELMONT BEHAVIORAL HEALTHCARE,4200 MONUMENT ROAD,PHILADELPHIA,PA,19131,PHILADELPHIA,37964.0,U,PH,4,4,2019-07-01,2020-06-30,525.92,8.89,,2724.0,126.0,60234.0,180.0,65880.0,,237.0,15.0,3845.0,180.0,,2724.0,126.0,60234.0,180.0,65880.0,,237.0,15.0,3845.0,0.0,0.0,0.0,0.0,36562290.0,28113792.0,2636218.0,52175683.0,122341381.0,30336965.0,152678346.0,,,,,,,-435253.0,,,4010303.0,-637292.0,,403189.0,511569.0,3852516.0,5919713.0,,48690083.0,,,3507993.0,,,111799353.0,,1191981.0,1191981.0,116843850.0,960520.0,1957653.0,,,,,2918173.0,,916588.0,,121822666.0,122739254.0,125657427.0,-8813577.0,-8813577.0,116843850.0,,,,,,,,,122341381.0,32724463.0,155065844.0,97885024.0,57180820.0,64676082.0,-7495262.0,5195871.0,-2299391.0,,-2299391.0,,,,,,2019,4.0,1,4.0,20150813.0,42.0,101.0,U,37964.0,N,147.0,,3.0,-0.13108000200067085,-0.04021262724109238,1.3201808117613314,1.075430388505685,15.665539661898569,1.1226167179200448,,0.0,0.06047619047619048,0,1,2.0,True,0
763920,394054,EAST END BEHAVIORAL HEALTH HOSPITAL,225 PENN AVENUE 2ND FLOOR,PITTSBURGH,PA,15221,ALLEGHENY,38300.0,U,PH,4,4,2022-09-01,2023-08-31,125.0,,,2326.0,5310.0,12418.0,49.0,17885.0,,86.0,283.0,599.0,49.0,,2326.0,5310.0,12418.0,49.0,17885.0,,86.0,283.0,599.0,0.0,0.0,0.0,0.0,5691654.0,8386736.0,-69679.0,14339069.0,22403382.0,,22403382.0,,,5691654.0,,,,200.0,,,2527348.0,,,9341.0,,2536889.0,,,,,,15343242.0,,,12132843.0,,,,14669732.0,436388.0,187878.0,,,,,624266.0,,12677057.0,,,12677057.0,13301323.0,1368409.0,1368409.0,14669732.0,,,,,,,,,22403382.0,0.0,22403382.0,12062642.0,10340740.0,14078390.0,-3737650.0,546720.0,-3190930.0,,-3190930.0,,,,,,2022,4.0,1,1.0,20190930.0,42.0,3.0,U,38300.0,N,49.0,,1.0,-0.36144898720981283,-0.3085784963165112,4.063794920754934,0.9067188821172738,20.731218697829718,0.6943248532289629,,0.0,,0,1,2.0,True,0
775725,330086,THE MOUNT VERNON HOSPITAL,12 NORTH  7TH AVENUE,MOUNT VERNON,NY,10550,WESTCHESTER,35614.0,U,STH,1,2,2023-01-01,2023-12-31,367.7,5.26,,869.0,1008.0,5752.0,63.0,22995.0,,199.0,236.0,1544.0,85.0,,869.0,1008.0,5752.0,63.0,22995.0,,199.0,236.0,1544.0,1445466.0,2688285.0,2529590.0,15354597.0,45998861.0,48072245.0,2635267.0,77270225.0,108025175.0,82754440.0,190779615.0,11071306.0,,39401531.0,4625687.0,14635.0,182831.0,1406000.0,,,5372000.0,,,,5988000.0,13114000.0,,38300.0,8354940.0,,3074088.0,13882481.0,,,11063000.0,,17707000.0,17707000.0,41884000.0,7234000.0,4979000.0,,,,54435000.0,66648000.0,,,,27429000.0,27429000.0,94077000.0,-52193000.0,-52193000.0,41884000.0,,1427843.0,645862.0,,62211.0,0.12,3553073.0,90521.0,108025176.0,82754439.0,190779615.0,132655626.0,58123989.0,93547679.0,-35423690.0,3601690.0,-31822000.0,,-31822000.0,0.405023,19660613.0,80206852.0,530876.0,745584.0,2023,1.0,1,3.0,,36.0,119.0,U,35614.0,N,245.0,,3.0,-0.6094504284625063,-0.5474847915204168,0.19676509422638339,2.2461321745774043,3.7253886010362693,0.06432205759015935,0.3382529887960718,0.032736930687079016,0.02146938775510204,1,1,2.0,True,1
